1p.prs	1p.pst	3p.prs	3p.pst
ʃ.oʊ	ʃ.oʊ.d	ʃ.oʊ.z	ʃ.oʊ.d
ʃ.aʊ.ɚ	ʃ.aʊ.ɚ.d	ʃ.aʊ.ɚ.z	ʃ.aʊ.ɚ.d
k.ə.n.f.ɹ.ʌ.n.t	k.ə.n.f.ɹ.ʌ.n.t.ə.d	k.ə.n.f.ɹ.ʌ.n.t.s	k.ə.n.f.ɹ.ʌ.n.t.ə.d
k.ə.n.f.j.u.z	k.ə.n.f.j.u.z.d	k.ə.n.f.j.u.z.ə.z	k.ə.n.f.j.u.z.d
ʃ.ɹ.ɛ.d	ʃ.ɹ.ɛ.d.ə.d	ʃ.ɹ.ɛ.d.z	ʃ.ɹ.ɛ.d.ə.d
ʃ.ɹ.i.k	ʃ.ɹ.i.k.t	ʃ.ɹ.i.k.s	ʃ.ɹ.i.k.t
ʃ.ɹ.aʊ.d	ʃ.ɹ.aʊ.d.ə.d	ʃ.ɹ.aʊ.d.z	ʃ.ɹ.aʊ.d.ə.d
ʃ.ɹ.ʌ.g	ʃ.ɹ.ʌ.g.d	ʃ.ɹ.ʌ.g.z	ʃ.ɹ.ʌ.g.d
ʃ.ʌ.k	ʃ.ʌ.k.t	ʃ.ʌ.k.s	ʃ.ʌ.k.t
ʃ.ʌ.d.ɚ	ʃ.ʌ.d.ɚ.d	ʃ.ʌ.d.ɚ.z	ʃ.ʌ.d.ɚ.d
ʃ.ʌ.f.ə.l	ʃ.ʌ.f.ə.l.d	ʃ.ʌ.f.ə.l.z	ʃ.ʌ.f.ə.l.d
ʃ.ʌ.n	ʃ.ʌ.n.d	ʃ.ʌ.n.z	ʃ.ʌ.n.d
k.ɑ.n.dʒ.ə.g.eɪ.t	k.ɑ.n.dʒ.ə.g.eɪ.t.ə.d	k.ɑ.n.dʒ.ə.g.eɪ.t.s	k.ɑ.n.dʒ.ə.g.eɪ.t.ə.d
ʃ.ʌ.n.t	ʃ.ʌ.n.t.ə.d	ʃ.ʌ.n.t.s	ʃ.ʌ.n.t.ə.d
ʃ.ʌ.t.ɚ	ʃ.ʌ.t.ɚ.d	ʃ.ʌ.t.ɚ.z	ʃ.ʌ.t.ɚ.d
k.ɑ.n.dʒ.ɚ	k.ɑ.n.dʒ.ɚ.d	k.ɑ.n.dʒ.ɚ.z	k.ɑ.n.dʒ.ɚ.d
k.ɑ.n.dʒ.ɚ	k.ɑ.n.dʒ.ɚ.d	k.ɑ.n.dʒ.ɚ.z	k.ɑ.n.dʒ.ɚ.d
ʃ.ʌ.t.ə.l	ʃ.ʌ.t.ə.l.d	ʃ.ʌ.t.ə.l.z	ʃ.ʌ.t.ə.l.d
ʃ.aɪ	ʃ.aɪ.d	ʃ.aɪ.z	ʃ.aɪ.d
k.ə.n.ɛ.k.t	k.ə.n.ɛ.k.t.ə.d	k.ə.n.ɛ.k.t.s	k.ə.n.ɛ.k.t.ə.d
k.ɑ.ŋ.k.ɚ	k.ɑ.ŋ.k.ɚ.d	k.ɑ.ŋ.k.ɚ.z	k.ɑ.ŋ.k.ɚ.d
s.aɪ.d	s.aɪ.d.ə.d	s.aɪ.d.z	s.aɪ.d.ə.d
k.ə.n.s.ɛ.n.t	k.ə.n.s.ɛ.n.t.ə.d	k.ə.n.s.ɛ.n.t.s	k.ə.n.s.ɛ.n.t.ə.d
k.ə.n.s.ɪ.d.ɚ	k.ə.n.s.ɪ.d.ɚ.d	k.ə.n.s.ɪ.d.ɚ.z	k.ə.n.s.ɪ.d.ɚ.d
s.aɪ.d.s.t.ɛ.p	s.aɪ.d.s.t.ɛ.p.t	s.aɪ.d.s.t.ɛ.p.s	s.aɪ.d.s.t.ɛ.p.t
s.aɪ.d.ə.l	s.aɪ.d.ə.l.d	s.aɪ.d.ə.l.z	s.aɪ.d.ə.l.d
k.ə.n.s.ɑ.l.ə.d.eɪ.t	k.ə.n.s.ɑ.l.ə.d.eɪ.t.ə.d	k.ə.n.s.ɑ.l.ə.d.eɪ.t.s	k.ə.n.s.ɑ.l.ə.d.eɪ.t.ə.d
s.ɪ.f.t	s.ɪ.f.t.ə.d	s.ɪ.f.t.s	s.ɪ.f.t.ə.d
s.aɪ	s.aɪ.d	s.aɪ.z	s.aɪ.d
s.aɪ.t	s.aɪ.t.ə.d	s.aɪ.t.s	s.aɪ.t.ə.d
s.aɪ.n	s.aɪ.n.d	s.aɪ.n.z	s.aɪ.n.d
s.ɪ.g.n.ə.l	s.ɪ.g.n.ə.l.d	s.ɪ.g.n.ə.l.z	s.ɪ.g.n.ə.l.d
k.ɑ.n.s.t.ə.p.eɪ.t	k.ɑ.n.s.t.ə.p.eɪ.t.ə.d	k.ɑ.n.s.t.ə.p.eɪ.t.s	k.ɑ.n.s.t.ə.p.eɪ.t.ə.d
k.ɑ.n.s.t.ə.t.u.t	k.ɑ.n.s.t.ə.t.u.t.ə.d	k.ɑ.n.s.t.ə.t.u.t.s	k.ɑ.n.s.t.ə.t.u.t.ə.d
s.ɪ.g.n.ə.f.aɪ	s.ɪ.g.n.ə.f.aɪ.d	s.ɪ.g.n.ə.f.aɪ.z	s.ɪ.g.n.ə.f.aɪ.d
k.ə.n.s.t.ɹ.eɪ.n	k.ə.n.s.t.ɹ.eɪ.n.d	k.ə.n.s.t.ɹ.eɪ.n.z	k.ə.n.s.t.ɹ.eɪ.n.d
k.ə.n.s.t.ɹ.ʌ.k.t	k.ə.n.s.t.ɹ.ʌ.k.t.ə.d	k.ə.n.s.t.ɹ.ʌ.k.t.s	k.ə.n.s.t.ɹ.ʌ.k.t.ə.d
s.aɪ.l.ə.n.s	s.aɪ.l.ə.n.s.t	s.aɪ.l.ə.n.s.ə.z	s.aɪ.l.ə.n.s.t
s.ɪ.l.ə.w.ɛ.t	s.ɪ.l.ə.w.ɛ.t.ə.d	s.ɪ.l.ə.w.ɛ.t.s	s.ɪ.l.ə.w.ɛ.t.ə.d
k.ə.n.s.ʌ.l.t	k.ə.n.s.ʌ.l.t.ə.d	k.ə.n.s.ʌ.l.t.s	k.ə.n.s.ʌ.l.t.ə.d
k.ə.n.s.u.m	k.ə.n.s.u.m.d	k.ə.n.s.u.m.z	k.ə.n.s.u.m.d
k.ɑ.n.t.æ.k.t	k.ɑ.n.t.æ.k.t.ə.d	k.ɑ.n.t.æ.k.t.s	k.ɑ.n.t.æ.k.t.ə.d
k.ə.n.t.eɪ.n	k.ə.n.t.eɪ.n.d	k.ə.n.t.eɪ.n.z	k.ə.n.t.eɪ.n.d
k.ə.n.t.æ.m.ə.n.eɪ.t	k.ə.n.t.æ.m.ə.n.eɪ.t.ə.d	k.ə.n.t.æ.m.ə.n.eɪ.t.s	k.ə.n.t.æ.m.ə.n.eɪ.t.ə.d
k.ɑ.n.t.ə.m.p.l.eɪ.t	k.ɑ.n.t.ə.m.p.l.eɪ.t.ə.d	k.ɑ.n.t.ə.m.p.l.eɪ.t.s	k.ɑ.n.t.ə.m.p.l.eɪ.t.ə.d
s.ɪ.m.ɚ	s.ɪ.m.ɚ.d	s.ɪ.m.ɚ.z	s.ɪ.m.ɚ.d
k.ə.n.t.ɛ.n.d	k.ə.n.t.ɛ.n.d.ə.d	k.ə.n.t.ɛ.n.d.z	k.ə.n.t.ɛ.n.d.ə.d
s.ɪ.m.p.l.ə.f.aɪ	s.ɪ.m.p.l.ə.f.aɪ.d	s.ɪ.m.p.l.ə.f.aɪ.z	s.ɪ.m.p.l.ə.f.aɪ.d
s.ɪ.n	s.ɪ.n.d	s.ɪ.n.z	s.ɪ.n.d
k.ə.n.t.ɪ.n.j.u	k.ə.n.t.ɪ.n.j.u.d	k.ə.n.t.ɪ.n.j.u.z	k.ə.n.t.ɪ.n.j.u.d
k.ə.n.t.ɔ.ɹ.t	k.ə.n.t.ɔ.ɹ.t.ə.d	k.ə.n.t.ɔ.ɹ.t.s	k.ə.n.t.ɔ.ɹ.t.ə.d
k.ɑ.n.t.ʊ.ɹ	k.ɑ.n.t.ʊ.ɹ.d	k.ɑ.n.t.ʊ.ɹ.z	k.ɑ.n.t.ʊ.ɹ.d
k.ɑ.n.t.ɹ.æ.k.t	k.ɑ.n.t.ɹ.æ.k.t.ə.d	k.ɑ.n.t.ɹ.æ.k.t.s	k.ɑ.n.t.ɹ.æ.k.t.ə.d
k.ɑ.n.t.ɹ.ə.d.ɪ.k.t	k.ɑ.n.t.ɹ.ə.d.ɪ.k.t.ə.d	k.ɑ.n.t.ɹ.ə.d.ɪ.k.t.s	k.ɑ.n.t.ɹ.ə.d.ɪ.k.t.ə.d
s.ɪ.p	s.ɪ.p.t	s.ɪ.p.s	s.ɪ.p.t
s.aɪ.f.ə.n	s.aɪ.f.ə.n.d	s.aɪ.f.ə.n.z	s.aɪ.f.ə.n.d
k.ə.n.t.ɹ.ɪ.b.j.u.t	k.ə.n.t.ɹ.ɪ.b.j.u.t.ə.d	k.ə.n.t.ɹ.ɪ.b.j.u.t.s	k.ə.n.t.ɹ.ɪ.b.j.u.t.ə.d
k.ə.n.t.ɹ.oʊ.l	k.ə.n.t.ɹ.oʊ.l.d	k.ə.n.t.ɹ.oʊ.l.z	k.ə.n.t.ɹ.oʊ.l.d
s.aɪ.t	s.aɪ.t.ə.d	s.aɪ.t.s	s.aɪ.t.ə.d
k.ə.n.v.i.n	k.ə.n.v.i.n.d	k.ə.n.v.i.n.z	k.ə.n.v.i.n.d
k.ə.n.v.eɪ	k.ə.n.v.eɪ.d	k.ə.n.v.eɪ.z	k.ə.n.v.eɪ.d
s.aɪ.z	s.aɪ.z.d	s.aɪ.z.ə.z	s.aɪ.z.d
k.ə.n.v.ɪ.n.s	k.ə.n.v.ɪ.n.s.t	k.ə.n.v.ɪ.n.s.ə.z	k.ə.n.v.ɪ.n.s.t
s.k.eɪ.t	s.k.eɪ.t.ə.d	s.k.eɪ.t.s	s.k.eɪ.t.ə.d
s.k.ɛ.tʃ	s.k.ɛ.tʃ.t	s.k.ɛ.tʃ.ə.z	s.k.ɛ.tʃ.t
k.ʊ.k	k.ʊ.k.t	k.ʊ.k.s	k.ʊ.k.t
s.k.j.u.ɚ	s.k.j.u.ɚ.d	s.k.j.u.ɚ.z	s.k.j.u.ɚ.d
k.u.l	k.u.l.d	k.u.l.z	k.u.l.d
s.k.ɪ.d	s.k.ɪ.d.ə.d	s.k.ɪ.d.z	s.k.ɪ.d.ə.d
k.oʊ.ɑ.p.ɚ.eɪ.t	k.oʊ.ɑ.p.ɚ.eɪ.t.ə.d	k.oʊ.ɑ.p.ɚ.eɪ.t.s	k.oʊ.ɑ.p.ɚ.eɪ.t.ə.d
s.k.ɪ.n	s.k.ɪ.n.d	s.k.ɪ.n.z	s.k.ɪ.n.d
k.ɑ.p	k.ɑ.p.t	k.ɑ.p.s	k.ɑ.p.t
s.k.ɪ.p	s.k.ɪ.p.t	s.k.ɪ.p.s	s.k.ɪ.p.t
k.oʊ.p	k.oʊ.p.t	k.oʊ.p.s	k.oʊ.p.t
s.k.ɚ.t	s.k.ɚ.t.ə.d	s.k.ɚ.t.s	s.k.ɚ.t.ə.d
k.ɑ.p.i	k.ɑ.p.i.d	k.ɑ.p.i.z	k.ɑ.p.i.d
k.ɑ.p.i.ɹ.aɪ.t	k.ɑ.p.i.ɹ.aɪ.t.ə.d	k.ɑ.p.i.ɹ.aɪ.t.s	k.ɑ.p.i.ɹ.aɪ.t.ə.d
s.k.aɪ.ɹ.ɑ.k.ə.t	s.k.aɪ.ɹ.ɑ.k.ə.t.ə.d	s.k.aɪ.ɹ.ɑ.k.ə.t.s	s.k.aɪ.ɹ.ɑ.k.ə.t.ə.d
s.l.æ.k	s.l.æ.k.t	s.l.æ.k.s	s.l.æ.k.t
s.l.æ.k.ə.n	s.l.æ.k.ə.n.d	s.l.æ.k.ə.n.z	s.l.æ.k.ə.n.d
k.ɔ.ɹ.d	k.ɔ.ɹ.d.ə.d	k.ɔ.ɹ.d.z	k.ɔ.ɹ.d.ə.d
s.l.æ.m	s.l.æ.m.d	s.l.æ.m.z	s.l.æ.m.d
s.l.æ.n.d.ɚ	s.l.æ.n.d.ɚ.d	s.l.æ.n.d.ɚ.z	s.l.æ.n.d.ɚ.d
s.l.æ.p	s.l.æ.p.t	s.l.æ.p.s	s.l.æ.p.t
s.l.æ.ʃ	s.l.æ.ʃ.t	s.l.æ.ʃ.ə.z	s.l.æ.ʃ.t
s.l.eɪ.t	s.l.eɪ.t.ə.d	s.l.eɪ.t.s	s.l.eɪ.t.ə.d
k.ɔ.ɹ.n.ɚ	k.ɔ.ɹ.n.ɚ.d	k.ɔ.ɹ.n.ɚ.z	k.ɔ.ɹ.n.ɚ.d
s.l.ɔ.t.ɚ	s.l.ɔ.t.ɚ.d	s.l.ɔ.t.ɚ.z	s.l.ɔ.t.ɚ.d
k.ɚ.ɛ.k.t	k.ɚ.ɛ.k.t.ə.d	k.ɚ.ɛ.k.t.s	k.ɚ.ɛ.k.t.ə.d
k.ɔ.ɹ.ə.s.p.ɑ.n.d	k.ɔ.ɹ.ə.s.p.ɑ.n.d.ə.d	k.ɔ.ɹ.ə.s.p.ɑ.n.d.z	k.ɔ.ɹ.ə.s.p.ɑ.n.d.ə.d
k.ɚ.oʊ.d	k.ɚ.oʊ.d.ə.d	k.ɚ.oʊ.d.z	k.ɚ.oʊ.d.ə.d
k.ɚ.ʌ.p.t	k.ɚ.ʌ.p.t.ə.d	k.ɚ.ʌ.p.t.s	k.ɚ.ʌ.p.t.ə.d
s.l.aɪ.s	s.l.aɪ.s.t	s.l.aɪ.s.ə.z	s.l.aɪ.s.t
s.l.aɪ.t	s.l.aɪ.t.ə.d	s.l.aɪ.t.s	s.l.aɪ.t.ə.d
s.l.ɪ.m	s.l.ɪ.m.d	s.l.ɪ.m.z	s.l.ɪ.m.d
s.l.ɪ.p	s.l.ɪ.p.t	s.l.ɪ.p.s	s.l.ɪ.p.t
s.l.ɑ.t	s.l.ɑ.t.ə.d	s.l.ɑ.t.s	s.l.ɑ.t.ə.d
k.aʊ.tʃ	k.aʊ.tʃ.t	k.aʊ.tʃ.ə.z	k.aʊ.tʃ.t
s.l.oʊ	s.l.oʊ.d	s.l.oʊ.z	s.l.oʊ.d
s.l.ʌ.g	s.l.ʌ.g.d	s.l.ʌ.g.z	s.l.ʌ.g.d
k.aʊ.n.t	k.aʊ.n.t.ə.d	k.aʊ.n.t.s	k.aʊ.n.t.ə.d
k.aʊ.n.t.ə.n.ə.n.s	k.aʊ.n.t.ə.n.ə.n.s.t	k.aʊ.n.t.ə.n.ə.n.s.ə.z	k.aʊ.n.t.ə.n.ə.n.s.t
k.aʊ.n.t.ɚ	k.aʊ.n.t.ɚ.d	k.aʊ.n.t.ɚ.z	k.aʊ.n.t.ɚ.d
k.aʊ.n.t.ɚ.ə.t.æ.k	k.aʊ.n.t.ɚ.ə.t.æ.k.t	k.aʊ.n.t.ɚ.ə.t.æ.k.s	k.aʊ.n.t.ɚ.ə.t.æ.k.t
s.l.ʌ.m.p	s.l.ʌ.m.p.t	s.l.ʌ.m.p.s	s.l.ʌ.m.p.t
k.aʊ.n.t.ɚ.b.æ.l.ə.n.s	k.aʊ.n.t.ɚ.b.æ.l.ə.n.s.t	k.aʊ.n.t.ɚ.b.æ.l.ə.n.s.ə.z	k.aʊ.n.t.ɚ.b.æ.l.ə.n.s.t
s.l.ɚ	s.l.ɚ.d	s.l.ɚ.z	s.l.ɚ.d
k.aʊ.n.t.ɚ.f.ɪ.t	k.aʊ.n.t.ɚ.f.ɪ.t.ə.d	k.aʊ.n.t.ɚ.f.ɪ.t.s	k.aʊ.n.t.ɚ.f.ɪ.t.ə.d
s.m.æ.k	s.m.æ.k.t	s.m.æ.k.s	s.m.æ.k.t
s.m.ɑ.ɹ.t	s.m.ɑ.ɹ.t.ə.d	s.m.ɑ.ɹ.t.s	s.m.ɑ.ɹ.t.ə.d
s.m.æ.ʃ	s.m.æ.ʃ.t	s.m.æ.ʃ.ə.z	s.m.æ.ʃ.t
s.m.ɪ.ɹ	s.m.ɪ.ɹ.d	s.m.ɪ.ɹ.z	s.m.ɪ.ɹ.d
s.m.ɛ.l	s.m.ɛ.l.d	s.m.ɛ.l.z	s.m.ɛ.l.d
s.m.aɪ.l	s.m.aɪ.l.d	s.m.aɪ.l.z	s.m.aɪ.l.d
k.ʌ.p.ə.l	k.ʌ.p.ə.l.d	k.ʌ.p.ə.l.z	k.ʌ.p.ə.l.d
s.m.oʊ.k	s.m.oʊ.k.t	s.m.oʊ.k.s	s.m.oʊ.k.t
k.ɔ.ɹ.t	k.ɔ.ɹ.t.ə.d	k.ɔ.ɹ.t.s	k.ɔ.ɹ.t.ə.d
s.m.u.ð	s.m.u.ð.d	s.m.u.ð.z	s.m.u.ð.d
k.ʌ.v.ɚ	k.ʌ.v.ɚ.d	k.ʌ.v.ɚ.z	k.ʌ.v.ɚ.d
s.m.ʌ.ð.ɚ	s.m.ʌ.ð.ɚ.d	s.m.ʌ.ð.ɚ.z	s.m.ʌ.ð.ɚ.d
k.ʌ.v.ə.t	k.ʌ.v.ə.t.ə.d	k.ʌ.v.ə.t.s	k.ʌ.v.ə.t.ə.d
k.aʊ	k.aʊ.d	k.aʊ.z	k.aʊ.d
s.n.æ.k	s.n.æ.k.t	s.n.æ.k.s	s.n.æ.k.t
s.n.æ.g	s.n.æ.g.d	s.n.æ.g.z	s.n.æ.g.d
s.n.æ.p	s.n.æ.p.t	s.n.æ.p.s	s.n.æ.p.t
s.n.ɛ.ɹ	s.n.ɛ.ɹ.d	s.n.ɛ.ɹ.z	s.n.ɛ.ɹ.d
s.n.æ.tʃ	s.n.æ.tʃ.t	s.n.æ.tʃ.ə.z	s.n.æ.tʃ.t
k.ɹ.æ.b	k.ɹ.æ.b.d	k.ɹ.æ.b.z	k.ɹ.æ.b.d
s.n.i.k	s.n.i.k.t	s.n.i.k.s	s.n.i.k.t
k.ɹ.æ.k	k.ɹ.æ.k.t	k.ɹ.æ.k.s	k.ɹ.æ.k.t
s.n.ɪ.ɹ	s.n.ɪ.ɹ.d	s.n.ɪ.ɹ.z	s.n.ɪ.ɹ.d
s.n.i.z	s.n.i.z.d	s.n.i.z.ə.z	s.n.i.z.d
k.ɹ.æ.k.ə.l	k.ɹ.æ.k.ə.l.d	k.ɹ.æ.k.ə.l.z	k.ɹ.æ.k.ə.l.d
s.n.ɪ.k.ɚ	s.n.ɪ.k.ɚ.d	s.n.ɪ.k.ɚ.z	s.n.ɪ.k.ɚ.d
s.n.ɪ.f	s.n.ɪ.f.t	s.n.ɪ.f.s	s.n.ɪ.f.t
k.ɹ.æ.f.t	k.ɹ.æ.f.t.ə.d	k.ɹ.æ.f.t.s	k.ɹ.æ.f.t.ə.d
s.n.aɪ.p	s.n.aɪ.p.t	s.n.aɪ.p.s	s.n.aɪ.p.t
k.ɹ.æ.m	k.ɹ.æ.m.d	k.ɹ.æ.m.z	k.ɹ.æ.m.d
k.ɹ.æ.m.p	k.ɹ.æ.m.p.t	k.ɹ.æ.m.p.s	k.ɹ.æ.m.p.t
k.ɹ.eɪ.n	k.ɹ.eɪ.n.d	k.ɹ.eɪ.n.z	k.ɹ.eɪ.n.d
k.ɹ.æ.ŋ.k	k.ɹ.æ.ŋ.k.t	k.ɹ.æ.ŋ.k.s	k.ɹ.æ.ŋ.k.t
k.ɹ.æ.ʃ	k.ɹ.æ.ʃ.t	k.ɹ.æ.ʃ.ə.z	k.ɹ.æ.ʃ.t
s.n.ɔ.ɹ.t	s.n.ɔ.ɹ.t.ə.d	s.n.ɔ.ɹ.t.s	s.n.ɔ.ɹ.t.ə.d
s.n.oʊ	s.n.oʊ.d	s.n.oʊ.z	s.n.oʊ.d
s.n.oʊ.b.ɔ.l	s.n.oʊ.b.ɔ.l.d	s.n.oʊ.b.ɔ.l.z	s.n.oʊ.b.ɔ.l.d
k.ɹ.eɪ.v	k.ɹ.eɪ.v.d	k.ɹ.eɪ.v.z	k.ɹ.eɪ.v.d
k.ɹ.ɔ.l	k.ɹ.ɔ.l.d	k.ɹ.ɔ.l.z	k.ɹ.ɔ.l.d
s.n.ʌ.b	s.n.ʌ.b.d	s.n.ʌ.b.z	s.n.ʌ.b.d
s.n.ʌ.f	s.n.ʌ.f.t	s.n.ʌ.f.s	s.n.ʌ.f.t
k.ɹ.i.m	k.ɹ.i.m.d	k.ɹ.i.m.z	k.ɹ.i.m.d
k.ɹ.i.eɪ.t	k.ɹ.i.eɪ.t.ə.d	k.ɹ.i.eɪ.t.s	k.ɹ.i.eɪ.t.ə.d
s.oʊ.k	s.oʊ.k.t	s.oʊ.k.s	s.oʊ.k.t
k.ɹ.ɛ.d.ə.t	k.ɹ.ɛ.d.ə.t.ə.d	k.ɹ.ɛ.d.ə.t.s	k.ɹ.ɛ.d.ə.t.ə.d
s.ɔ.ɹ	s.ɔ.ɹ.d	s.ɔ.ɹ.z	s.ɔ.ɹ.d
s.ɑ.b	s.ɑ.b.d	s.ɑ.b.z	s.ɑ.b.d
s.oʊ.b.ɚ	s.oʊ.b.ɚ.d	s.oʊ.b.ɚ.z	s.oʊ.b.ɚ.d
s.ɑ.k	s.ɑ.k.t	s.ɑ.k.s	s.ɑ.k.t
k.ɹ.ɛ.s.t	k.ɹ.ɛ.s.t.ə.d	k.ɹ.ɛ.s.t.s	k.ɹ.ɛ.s.t.ə.d
k.ɹ.ɪ.m.p	k.ɹ.ɪ.m.p.t	k.ɹ.ɪ.m.p.s	k.ɹ.ɪ.m.p.t
k.ɹ.ɪ.n.dʒ	k.ɹ.ɪ.n.dʒ.d	k.ɹ.ɪ.n.dʒ.ə.z	k.ɹ.ɪ.n.dʒ.d
s.ɔɪ.l	s.ɔɪ.l.d	s.ɔɪ.l.z	s.ɔɪ.l.d
k.ɹ.ɪ.p.ə.l	k.ɹ.ɪ.p.ə.l.d	k.ɹ.ɪ.p.ə.l.z	k.ɹ.ɪ.p.ə.l.d
k.ɹ.ɪ.t.ə.s.aɪ.z	k.ɹ.ɪ.t.ə.s.aɪ.z.d	k.ɹ.ɪ.t.ə.s.aɪ.z.ə.z	k.ɹ.ɪ.t.ə.s.aɪ.z.d
s.ə.l.ɪ.s.ə.t	s.ə.l.ɪ.s.ə.t.ə.d	s.ə.l.ɪ.s.ə.t.s	s.ə.l.ɪ.s.ə.t.ə.d
s.ə.l.ɪ.d.ə.f.aɪ	s.ə.l.ɪ.d.ə.f.aɪ.d	s.ə.l.ɪ.d.ə.f.aɪ.z	s.ə.l.ɪ.d.ə.f.aɪ.d
k.ɹ.ɑ.p	k.ɹ.ɑ.p.t	k.ɹ.ɑ.p.s	k.ɹ.ɑ.p.t
k.ɹ.ɔ.s	k.ɹ.ɔ.s.t	k.ɹ.ɔ.s.ə.z	k.ɹ.ɔ.s.t
s.ɑ.l.v	s.ɑ.l.v.d	s.ɑ.l.v.z	s.ɑ.l.v.d
s.ʊ.t	s.ʊ.t.ə.d	s.ʊ.t.s	s.ʊ.t.ə.d
s.u.ð	s.u.ð.d	s.u.ð.z	s.u.ð.d
k.ɹ.oʊ	k.ɹ.oʊ.d	k.ɹ.oʊ.z	k.ɹ.oʊ.d
k.ɹ.aʊ.d	k.ɹ.aʊ.d.ə.d	k.ɹ.aʊ.d.z	k.ɹ.aʊ.d.ə.d
k.ɹ.aʊ.n	k.ɹ.aʊ.n.d	k.ɹ.aʊ.n.z	k.ɹ.aʊ.n.d
k.ɹ.u.z	k.ɹ.u.z.d	k.ɹ.u.z.ə.z	k.ɹ.u.z.d
s.ɔ.ɹ.t	s.ɔ.ɹ.t.ə.d	s.ɔ.ɹ.t.s	s.ɔ.ɹ.t.ə.d
k.ɹ.ʌ.m.b.ə.l	k.ɹ.ʌ.m.b.ə.l.d	k.ɹ.ʌ.m.b.ə.l.z	k.ɹ.ʌ.m.b.ə.l.d
k.ɹ.ʌ.n.tʃ	k.ɹ.ʌ.n.tʃ.t	k.ɹ.ʌ.n.tʃ.ə.z	k.ɹ.ʌ.n.tʃ.t
k.ɹ.ʌ.ʃ	k.ɹ.ʌ.ʃ.t	k.ɹ.ʌ.ʃ.ə.z	k.ɹ.ʌ.ʃ.t
k.ɹ.aɪ	k.ɹ.aɪ.d	k.ɹ.aɪ.z	k.ɹ.aɪ.d
s.aʊ.n.d	s.aʊ.n.d.ə.d	s.aʊ.n.d.z	s.aʊ.n.d.ə.d
k.ɹ.ɪ.s.t.ə.l.aɪ.z	k.ɹ.ɪ.s.t.ə.l.aɪ.z.d	k.ɹ.ɪ.s.t.ə.l.aɪ.z.ə.z	k.ɹ.ɪ.s.t.ə.l.aɪ.z.d
k.j.u.b	k.j.u.b.d	k.j.u.b.z	k.j.u.b.d
s.aʊ.ɚ	s.aʊ.ɚ.d	s.aʊ.ɚ.z	s.aʊ.ɚ.d
k.ʌ.f	k.ʌ.f.t	k.ʌ.f.s	k.ʌ.f.t
k.ʌ.l.t.ə.v.eɪ.t	k.ʌ.l.t.ə.v.eɪ.t.ə.d	k.ʌ.l.t.ə.v.eɪ.t.s	k.ʌ.l.t.ə.v.eɪ.t.ə.d
s.p.eɪ.s	s.p.eɪ.s.t	s.p.eɪ.s.ə.z	s.p.eɪ.s.t
s.p.æ.n	s.p.æ.n.d	s.p.æ.n.z	s.p.æ.n.d
k.ɚ.b	k.ɚ.b.d	k.ɚ.b.z	k.ɚ.b.d
k.j.ʊ.ɹ	k.j.ʊ.ɹ.d	k.j.ʊ.ɹ.z	k.j.ʊ.ɹ.d
s.p.ɛ.ɹ	s.p.ɛ.ɹ.d	s.p.ɛ.ɹ.z	s.p.ɛ.ɹ.d
k.ɚ.l	k.ɚ.l.d	k.ɚ.l.z	k.ɚ.l.d
s.p.ɑ.ɹ.k	s.p.ɑ.ɹ.k.t	s.p.ɑ.ɹ.k.s	s.p.ɑ.ɹ.k.t
s.p.ɑ.ɹ.k.ə.l	s.p.ɑ.ɹ.k.ə.l.d	s.p.ɑ.ɹ.k.ə.l.z	s.p.ɑ.ɹ.k.ə.l.d
k.ɚ.s	k.ɚ.s.t	k.ɚ.s.ə.z	k.ɚ.s.t
s.p.æ.t.ɚ	s.p.æ.t.ɚ.d	s.p.æ.t.ɚ.z	s.p.æ.t.ɚ.d
k.ɚ.t.eɪ.l	k.ɚ.t.eɪ.l.d	k.ɚ.t.eɪ.l.z	k.ɚ.t.eɪ.l.d
k.ɚ.v	k.ɚ.v.d	k.ɚ.v.z	k.ɚ.v.d
k.ʊ.ʃ.ə.n	k.ʊ.ʃ.ə.n.d	k.ʊ.ʃ.ə.n.z	k.ʊ.ʃ.ə.n.d
s.p.ɛ.ʃ.ə.l.aɪ.z	s.p.ɛ.ʃ.ə.l.aɪ.z.d	s.p.ɛ.ʃ.ə.l.aɪ.z.ə.z	s.p.ɛ.ʃ.ə.l.aɪ.z.d
s.p.ɛ.s.ə.f.aɪ	s.p.ɛ.s.ə.f.aɪ.d	s.p.ɛ.s.ə.f.aɪ.z	s.p.ɛ.s.ə.f.aɪ.d
s.p.ɛ.k.j.ə.l.eɪ.t	s.p.ɛ.k.j.ə.l.eɪ.t.ə.d	s.p.ɛ.k.j.ə.l.eɪ.t.s	s.p.ɛ.k.j.ə.l.eɪ.t.ə.d
s.aɪ.k.ə.l	s.aɪ.k.ə.l.d	s.aɪ.k.ə.l.z	s.aɪ.k.ə.l.d
s.p.ɛ.l	s.p.ɛ.l.d	s.p.ɛ.l.z	s.p.ɛ.l.d
s.p.j.u	s.p.j.u.d	s.p.j.u.z	s.p.j.u.d
s.p.aɪ.s	s.p.aɪ.s.t	s.p.aɪ.s.ə.z	s.p.aɪ.s.t
s.p.aɪ.k	s.p.aɪ.k.t	s.p.aɪ.k.s	s.p.aɪ.k.t
