1p.prs	1p.pst	3p.prs	3p.pst
s.k.ɹ.u	s.k.ɹ.u.d	s.k.ɹ.u.z	s.k.ɹ.u.d
k.l.æ.s.ʌ.f.aɪ	k.l.æ.s.ʌ.f.aɪ.d	k.l.æ.s.ʌ.f.aɪ.z	k.l.æ.s.ʌ.f.aɪ.d
s.k.ɹ.ɪ.b.ʌ.l	s.k.ɹ.ɪ.b.ʌ.l.d	s.k.ɹ.ɪ.b.ʌ.l.z	s.k.ɹ.ɪ.b.ʌ.l.d
k.l.ɔ	k.l.ɔ.d	k.l.ɔ.z	k.l.ɔ.d
k.l.i.n	k.l.i.n.d	k.l.i.n.z	k.l.i.n.d
k.l.ɪ.ɹ	k.l.ɪ.ɹ.d	k.l.ɪ.ɹ.z	k.l.ɪ.ɹ.d
s.k.ɹ.u.t.ʌ.n.aɪ.z	s.k.ɹ.u.t.ʌ.n.aɪ.z.d	s.k.ɹ.u.t.ʌ.n.aɪ.z.ɪ.z	s.k.ɹ.u.t.ʌ.n.aɪ.z.d
s.k.ʌ.f.ʌ.l	s.k.ʌ.f.ʌ.l.d	s.k.ʌ.f.ʌ.l.z	s.k.ʌ.f.ʌ.l.d
s.k.ʌ.l.p.t	s.k.ʌ.l.p.t.ɪ.d	s.k.ʌ.l.p.t.s	s.k.ʌ.l.p.t.ɪ.d
s.k.ʌ.l.p.tʃ.ɚ	s.k.ʌ.l.p.tʃ.ɚ.d	s.k.ʌ.l.p.tʃ.ɚ.z	s.k.ʌ.l.p.tʃ.ɚ.d
k.l.ɛ.n.tʃ	k.l.ɛ.n.tʃ.t	k.l.ɛ.n.tʃ.ʌ.z	k.l.ɛ.n.tʃ.t
k.l.ɪ.k	k.l.ɪ.k.t	k.l.ɪ.k.s	k.l.ɪ.k.t
k.l.aɪ.m.æ.k.s	k.l.aɪ.m.æ.k.s.t	k.l.ɪ.m.æ.k.s.ɪ.z	k.l.aɪ.m.æ.k.s.t
k.l.aɪ.m	k.l.aɪ.m.d	k.l.aɪ.m.z	k.l.aɪ.m.d
k.l.ɪ.n.tʃ	k.l.ɪ.n.tʃ.t	k.l.ɪ.n.tʃ.ʌ.z	k.l.ɪ.n.tʃ.t
s.i.l	s.i.l.d	s.i.l.z	s.i.l.d
k.l.ɪ.ŋ	k.l.ʌ.ŋ	k.l.ɪ.ŋ.z	k.l.ʌ.ŋ
k.l.ɪ.p	k.l.ɪ.p.t	k.l.ɪ.p.s	k.l.ɪ.p.t
k.l.ɪ.p	k.l.ɪ.p.t	k.l.ɪ.p.s	k.l.ɪ.p.t
s.ɪ.ɹ	s.ɪ.ɹ.d	s.ɪ.ɹ.z	s.ɪ.ɹ.d
s.ɚ.tʃ	s.ɚ.tʃ.t	s.ɚ.tʃ.ɪ.z	s.ɚ.tʃ.t
k.l.ɑ.k	k.l.ɑ.k.t	k.l.ɑ.k.s	k.l.ɑ.k.t
s.i.z.ʌ.n	s.i.z.ʌ.n.d	s.i.z.ʌ.n.z	s.i.z.ʌ.n.d
k.l.ɑ.g	k.l.ɔ.g.d	k.l.ɑ.g.z	k.l.ɔ.g.d
s.i.t	s.i.t.ʌ.d	s.i.t.s	s.i.t.ʌ.d
k.l.ɔɪ.s.t.ɚ	k.l.ɔɪ.s.t.ɚ.d	k.l.ɔɪ.s.t.ɚ.z	k.l.ɔɪ.s.t.ɚ.d
k.l.oʊ.s	k.l.oʊ.z.d	k.l.oʊ.z.ɪ.z	k.l.oʊ.z.d
s.ɛ.k.ʌ.n.d	s.ɛ.k.ʌ.n.d.ɪ.d	s.ɛ.k.ʌ.n.d.z	s.ɛ.k.ʌ.n.d.ɪ.d
s.ɛ.k.ʌ.n.d	s.ɛ.k.ʌ.n.d.ɪ.d	s.ɛ.k.ʌ.n.d.z	s.ɛ.k.ʌ.n.d.ɪ.d
k.l.ɑ.z.ʌ.t	k.l.ɑ.z.ʌ.t.ɪ.d	k.l.ɑ.z.ʌ.t.s	k.l.ɑ.z.ʌ.t.ɪ.d
k.l.ɑ.t	k.l.ɑ.t.ʌ.d	k.l.ɑ.t.s	k.l.ɑ.t.ʌ.d
k.l.oʊ.ð	k.l.oʊ.ð.d	k.l.oʊ.ð.z	k.l.oʊ.ð.d
k.l.aʊ.d	k.l.aʊ.d.ɪ.d	k.l.aʊ.d.z	k.l.aʊ.d.ɪ.d
s.ɛ.k.ʃ.ʌ.n	s.ɛ.k.ʃ.ʌ.n.d	s.ɛ.k.ʃ.ʌ.n.z	s.ɛ.k.ʃ.ʌ.n.d
k.l.ʌ.b	k.l.ʌ.b.d	k.l.ʌ.b.z	k.l.ʌ.b.d
s.ɪ.k.j.ʊ.ɹ	s.ɪ.k.j.ʊ.ɹ.d	s.ɪ.k.j.ʊ.ɹ.z	s.ɪ.k.j.ʊ.ɹ.d
s.ɪ.d.eɪ.t	s.ɪ.d.eɪ.t.ɪ.d	s.ɪ.d.eɪ.t.s	s.ɪ.d.eɪ.t.ɪ.d
k.l.ʌ.s.t.ɚ	k.l.ʌ.s.t.ɚ.d	k.l.ʌ.s.t.ɚ.z	k.l.ʌ.s.t.ɚ.d
k.l.ʌ.tʃ	k.l.ʌ.tʃ.t	k.l.ʌ.tʃ.ʌ.z	k.l.ʌ.tʃ.t
k.oʊ.tʃ	k.oʊ.tʃ.t	k.oʊ.tʃ.ɪ.z	k.oʊ.tʃ.t
s.i	s.ɔ	s.i.z	s.ɔ
s.i.d	s.i.d.ʌ.d	s.i.d.z	s.i.d.ʌ.d
k.oʊ.ʌ.l.ɛ.s	k.oʊ.ʌ.l.ɛ.s.t	k.oʊ.ʌ.l.ɛ.s.ɪ.z	k.oʊ.ʌ.l.ɛ.s.t
s.i.k	s.ɔ.t	s.i.k.s	s.ɔ.t
s.i.m	s.i.m.d	s.i.m.z	s.i.m.d
k.oʊ.s.t	k.oʊ.s.t.ɪ.d	k.oʊ.s.t.s	k.oʊ.s.t.ɪ.d
s.i.p	s.i.p.t	s.i.p.s	s.i.p.t
k.oʊ.t	k.oʊ.t.ʌ.d	k.oʊ.t.s	k.oʊ.t.ʌ.d
s.ɛ.g.m.ʌ.n.t	s.ɛ.g.m.ɛ.n.t.ɪ.d	s.ɛ.g.m.ʌ.n.t.s	s.ɛ.g.m.ɛ.n.t.ɪ.d
k.oʊ.k.s	k.oʊ.k.s.t	k.oʊ.k.s.ɪ.z	k.oʊ.k.s.t
s.i.z	s.i.z.d	s.i.z.ɪ.z	s.i.z.d
s.ʌ.l.ɛ.k.t	s.ʌ.l.ɛ.k.t.ʌ.d	s.ʌ.l.ɛ.k.t.s	s.ʌ.l.ɛ.k.t.ʌ.d
k.ɑ.k	k.ɑ.k.t	k.ɑ.k.s	k.ɑ.k.t
k.oʊ.d	k.oʊ.d.ɪ.d	k.oʊ.d.z	k.oʊ.d.ɪ.d
k.oʊ.d.ʌ.f.aɪ	k.ɑ.d.ʌ.f.aɪ.d	k.oʊ.d.ʌ.f.aɪ.z	k.ɑ.d.ʌ.f.aɪ.d
s.ɛ.l	s.oʊ.l.d	s.ɛ.l.z	s.oʊ.l.d
k.oʊ.h.ɪ.ɹ	k.oʊ.h.ɪ.ɹ.d	k.oʊ.h.ɪ.ɹ.z	k.oʊ.h.ɪ.ɹ.d
k.ɔɪ.l	k.ɔɪ.l.d	k.ɔɪ.l.z	k.ɔɪ.l.d
k.ɔɪ.n	k.ɔɪ.n.d	k.ɔɪ.n.z	k.ɔɪ.n.d
k.oʊ.ɪ.n.s.aɪ.d	k.oʊ.ʌ.n.s.aɪ.d.ʌ.d	k.oʊ.ɪ.n.s.aɪ.d.z	k.oʊ.ʌ.n.s.aɪ.d.ʌ.d
s.ɛ.n.d	s.ɛ.n.t	s.ɛ.n.d.z	s.ɛ.n.t
k.ʌ.l.æ.p.s	k.ʌ.l.æ.p.s.t	k.ʌ.l.æ.p.s.ɪ.z	k.ʌ.l.æ.p.s.t
k.ɑ.l.ɚ	k.ɑ.l.ɚ.d	k.ɑ.l.ɚ.z	k.ɑ.l.ɚ.d
s.ɛ.n.s	s.ɛ.n.s.t	s.ɛ.n.s.ɪ.z	s.ɛ.n.s.t
k.ʌ.l.ɛ.k.t	k.ʌ.l.ɛ.k.t.ʌ.d	k.ʌ.l.ɛ.k.t.s	k.ʌ.l.ɛ.k.t.ʌ.d
s.ɛ.n.t.ʌ.n.s	s.ɛ.n.t.ʌ.n.s.t	s.ɛ.n.t.ʌ.n.s.ʌ.z	s.ɛ.n.t.ʌ.n.s.t
k.ʌ.l.aɪ.d	k.ʌ.l.aɪ.d.ɪ.d	k.ʌ.l.aɪ.d.z	k.ʌ.l.aɪ.d.ɪ.d
s.ɛ.p.ɚ.eɪ.t	s.ɛ.p.ɚ.eɪ.t.ʌ.d	s.ɛ.p.ɚ.eɪ.t.s	s.ɛ.p.ɚ.eɪ.t.ʌ.d
s.ɪ.k.w.ɛ.s.t.ɚ	s.ɪ.k.w.ɛ.s.t.ɚ.d	s.ɪ.k.w.ɛ.s.t.ɚ.z	s.ɪ.k.w.ɛ.s.t.ɚ.d
k.oʊ.m	k.oʊ.m.d	k.oʊ.m.z	k.oʊ.m.d
k.ɑ.m.b.aɪ.n	k.ʌ.m.b.aɪ.n.d	k.ʌ.m.b.aɪ.n.z	k.ʌ.m.b.aɪ.n.d
s.ɚ.v	s.ɚ.v.d	s.ɚ.v.z	s.ɚ.v.d
s.ɚ.v.ʌ.s	s.ɚ.v.ɪ.s.t	s.ɚ.v.ʌ.s.ʌ.z	s.ɚ.v.ɪ.s.t
k.ʌ.m	k.eɪ.m	k.ʌ.m.z	k.eɪ.m
s.ɛ.t	s.ɛ.t	s.ɛ.t.s	s.ɛ.t
s.ɛ.t.ʌ.l	s.ɛ.t.ʌ.l.d	s.ɛ.t.ʌ.l.z	s.ɛ.t.ʌ.l.d
k.ʌ.m.f.ɚ.t	k.ʌ.m.f.ɚ.t.ɪ.d	k.ʌ.m.f.ɚ.t.s	k.ʌ.m.f.ɚ.t.ɪ.d
s.ɛ.v.ɚ	s.ɛ.v.ɚ.d	s.ɛ.v.ɚ.z	s.ɛ.v.ɚ.d
k.ʌ.m.æ.n.d	k.ʌ.m.æ.n.d.ɪ.d	k.ʌ.m.æ.n.d.z	k.ʌ.m.æ.n.d.ɪ.d
s.ɛ.k.s	s.ɛ.k.s.t	s.ɛ.k.s.ʌ.z	s.ɛ.k.s.t
k.ʌ.m.ɛ.m.ɚ.eɪ.t	k.ʌ.m.ɛ.m.ɚ.eɪ.t.ɪ.d	k.ʌ.m.ɛ.m.ɚ.eɪ.t.s	k.ʌ.m.ɛ.m.ɚ.eɪ.t.ɪ.d
k.ʌ.m.ɛ.n.s	k.ʌ.m.ɛ.n.s.t	k.ʌ.m.ɛ.n.s.ʌ.z	k.ʌ.m.ɛ.n.s.t
k.ʌ.m.ɛ.n.d	k.ʌ.m.ɛ.n.d.ɪ.d	k.ʌ.m.ɛ.n.d.z	k.ʌ.m.ɛ.n.d.ɪ.d
k.ɑ.m.ɛ.n.t	k.ɑ.m.ɛ.n.t.ʌ.d	k.ɑ.m.ɛ.n.t.s	k.ɑ.m.ɛ.n.t.ʌ.d
ʃ.æ.k.ʌ.l	ʃ.æ.k.ʌ.l.d	ʃ.æ.k.ʌ.l.z	ʃ.æ.k.ʌ.l.d
ʃ.eɪ.d	ʃ.eɪ.d.ɪ.d	ʃ.eɪ.d.z	ʃ.eɪ.d.ɪ.d
ʃ.æ.d.oʊ	ʃ.æ.d.oʊ.d	ʃ.æ.d.oʊ.z	ʃ.æ.d.oʊ.d
k.ʌ.m.ɪ.ʃ.ʌ.n	k.ʌ.m.ɪ.ʃ.ʌ.n.d	k.ʌ.m.ɪ.ʃ.ʌ.n.z	k.ʌ.m.ɪ.ʃ.ʌ.n.d
k.ʌ.m.ɪ.t	k.ʌ.m.ɪ.t.ɪ.d	k.ʌ.m.ɪ.t.s	k.ʌ.m.ɪ.t.ɪ.d
ʃ.æ.f.t	ʃ.æ.f.t.ɪ.d	ʃ.æ.f.t.s	ʃ.æ.f.t.ɪ.d
ʃ.eɪ.k	ʃ.ʊ.k	ʃ.eɪ.k.s	ʃ.ʊ.k
ʃ.æ.l	ʃ.ʊ.d	ʃ.æ.l	ʃ.ʊ.d
k.ʌ.m.j.u.n.ʌ.k.eɪ.t	k.ʌ.m.j.u.n.ʌ.k.eɪ.t.ɪ.d	k.ʌ.m.j.u.n.ɪ.k.eɪ.t.s	k.ʌ.m.j.u.n.ʌ.k.eɪ.t.ɪ.d
ʃ.eɪ.m	ʃ.eɪ.m.d	ʃ.eɪ.m.z	ʃ.eɪ.m.d
ʃ.æ.m.p.u	ʃ.æ.m.p.u.d	ʃ.æ.m.p.u.z	ʃ.æ.m.p.u.d
k.ʌ.m.j.u.t	k.ʌ.m.j.u.t.ɪ.d	k.ʌ.m.j.u.t.s	k.ʌ.m.j.u.t.ɪ.d
k.ɑ.m.p.æ.k.t	k.ʌ.m.p.æ.k.t.ɪ.d	k.ʌ.m.p.æ.k.t.s	k.ʌ.m.p.æ.k.t.ɪ.d
ʃ.eɪ.p	ʃ.eɪ.p.t	ʃ.eɪ.p.s	ʃ.eɪ.p.t
ʃ.ɛ.ɹ	ʃ.ɛ.ɹ.d	ʃ.ɛ.ɹ.z	ʃ.ɛ.ɹ.d
k.ʌ.m.p.ɛ.ɹ	k.ʌ.m.p.ɛ.ɹ.d	k.ʌ.m.p.ɛ.ɹ.z	k.ʌ.m.p.ɛ.ɹ.d
ʃ.ɑ.ɹ.p.ʌ.n	ʃ.ɑ.ɹ.p.ʌ.n.d	ʃ.ɑ.ɹ.p.ʌ.n.z	ʃ.ɑ.ɹ.p.ʌ.n.d
ʃ.æ.t.ɚ	ʃ.æ.t.ɚ.d	ʃ.æ.t.ɚ.z	ʃ.æ.t.ɚ.d
k.ʌ.m.p.ɛ.l	k.ʌ.m.p.ɛ.l.d	k.ʌ.m.p.ɛ.l.z	k.ʌ.m.p.ɛ.l.d
ʃ.eɪ.v	ʃ.eɪ.v.d	ʃ.eɪ.v.z	ʃ.eɪ.v.d
k.ɑ.m.p.ʌ.n.s.eɪ.t	k.ɑ.m.p.ʌ.n.s.eɪ.t.ʌ.d	k.ɑ.m.p.ʌ.n.s.eɪ.t.s	k.ɑ.m.p.ʌ.n.s.eɪ.t.ʌ.d
k.ʌ.m.p.i.t	k.ʌ.m.p.i.t.ɪ.d	k.ʌ.m.p.i.t.s	k.ʌ.m.p.i.t.ɪ.d
ʃ.ɪ.ɹ	ʃ.ɪ.ɹ.d	ʃ.i.ɹ.z	ʃ.ɪ.ɹ.d
k.ʌ.m.p.aɪ.l	k.ʌ.m.p.aɪ.l.d	k.ʌ.m.p.aɪ.l.z	k.ʌ.m.p.aɪ.l.d
ʃ.ɛ.d	ʃ.ɛ.d	ʃ.ɛ.d.z	ʃ.ɛ.d
k.ʌ.m.p.l.eɪ.n	k.ʌ.m.p.l.eɪ.n.d	k.ʌ.m.p.l.eɪ.n.z	k.ʌ.m.p.l.eɪ.n.d
k.ɑ.m.p.l.ʌ.m.ʌ.n.t	k.ɑ.m.p.l.ʌ.m.ɛ.n.t.ɪ.d	k.ɑ.m.p.l.ʌ.m.ʌ.n.t.s	k.ɑ.m.p.l.ʌ.m.ɛ.n.t.ɪ.d
k.ʌ.m.p.l.i.t	k.ʌ.m.p.l.i.t.ʌ.d	k.ʌ.m.p.l.i.t.s	k.ʌ.m.p.l.i.t.ʌ.d
k.ɑ.m.p.l.ʌ.k.eɪ.t	k.ɑ.m.p.l.ʌ.k.eɪ.t.ʌ.d	k.ɑ.m.p.l.ɪ.k.eɪ.t.s	k.ɑ.m.p.l.ʌ.k.eɪ.t.ʌ.d
ʃ.ɛ.l	ʃ.ɛ.l.d	ʃ.ɛ.l.z	ʃ.ɛ.l.d
k.ɑ.m.p.l.ʌ.m.ɛ.n.t	k.ɑ.m.p.l.ʌ.m.ɛ.n.t.ɪ.d	k.ɑ.m.p.l.ʌ.m.ɛ.n.t.s	k.ɑ.m.p.l.ʌ.m.ɛ.n.t.ɪ.d
k.ʌ.m.p.l.aɪ	k.ʌ.m.p.l.aɪ.d	k.ʌ.m.p.l.aɪ.z	k.ʌ.m.p.l.aɪ.d
ʃ.ɛ.l.t.ɚ	ʃ.ɛ.l.t.ɚ.d	ʃ.ɛ.l.t.ɚ.z	ʃ.ɛ.l.t.ɚ.d
ʃ.ɛ.l.v	ʃ.ɛ.l.v.d	ʃ.ɛ.l.v.z	ʃ.ɛ.l.v.d
k.ʌ.m.p.oʊ.z	k.ʌ.m.p.oʊ.z.d	k.ʌ.m.p.oʊ.z.ɪ.z	k.ʌ.m.p.oʊ.z.d
ʃ.ɛ.p.ɚ.d	ʃ.ɛ.p.ɚ.d.ɪ.d	ʃ.ɛ.p.ɚ.d.z	ʃ.ɛ.p.ɚ.d.ɪ.d
k.ɑ.m.p.aʊ.n.d	k.ʌ.m.p.aʊ.n.d.ʌ.d	k.ɑ.m.p.aʊ.n.d.z	k.ʌ.m.p.aʊ.n.d.ʌ.d
k.ɑ.m.p.ɹ.i.h.ɛ.n.d	k.ɑ.m.p.ɹ.ɪ.h.ɛ.n.d.ɪ.d	k.ɑ.m.p.ɹ.i.h.ɛ.n.d.z	k.ɑ.m.p.ɹ.ɪ.h.ɛ.n.d.ɪ.d
ʃ.i.l.d	ʃ.i.l.d.ɪ.d	ʃ.i.l.d.z	ʃ.i.l.d.ɪ.d
ʃ.ɪ.f.t	ʃ.ɪ.f.t.ʌ.d	ʃ.ɪ.f.t.s	ʃ.ɪ.f.t.ʌ.d
k.ɑ.m.p.ɹ.ɛ.s	k.ʌ.m.p.ɹ.ɛ.s.t	k.ɑ.m.p.ɹ.ɛ.s.ʌ.z	k.ʌ.m.p.ɹ.ɛ.s.t
k.ʌ.m.p.ɹ.aɪ.z	k.ʌ.m.p.ɹ.aɪ.z.d	k.ʌ.m.p.ɹ.aɪ.z.ʌ.z	k.ʌ.m.p.ɹ.aɪ.z.d
k.ɑ.m.p.ɹ.ʌ.m.aɪ.z	k.ɑ.m.p.ɹ.ʌ.m.aɪ.z.d	k.ɑ.m.p.ɹ.ʌ.m.aɪ.z.ɪ.z	k.ɑ.m.p.ɹ.ʌ.m.aɪ.z.d
ʃ.ɪ.m.ɚ	ʃ.ɪ.m.ɚ.d	ʃ.ɪ.m.ɚ.z	ʃ.ɪ.m.ɚ.d
ʃ.aɪ.n	ʃ.oʊ.n	ʃ.aɪ.n.z	ʃ.oʊ.n
ʃ.aɪ.n	ʃ.aɪ.n.d	ʃ.aɪ.n.z	ʃ.aɪ.n.d
k.ʌ.m.p.j.u.t	k.ʌ.m.p.j.u.t.ʌ.d	k.ʌ.m.p.j.u.t.s	k.ʌ.m.p.j.u.t.ʌ.d
k.ɑ.n	k.ɑ.n.d	k.ɑ.n.z	k.ɑ.n.d
k.ɑ.n	k.ɑ.n.d	k.ɑ.n.z	k.ɑ.n.d
k.ʌ.n.k.æ.t.ʌ.n.eɪ.t	k.ʌ.n.k.æ.t.ʌ.n.eɪ.t.ʌ.d	k.ʌ.n.k.æ.t.ʌ.n.eɪ.t.s	k.ʌ.n.k.æ.t.ʌ.n.eɪ.t.ʌ.d
ʃ.ɪ.p	ʃ.ɪ.p.t	ʃ.ɪ.p.s	ʃ.ɪ.p.t
k.ʌ.n.s.i.l	k.ʌ.n.s.i.l.d	k.ʌ.n.s.i.l.z	k.ʌ.n.s.i.l.d
k.ʌ.n.s.i.d	k.ʌ.n.s.i.d.ɪ.d	k.ʌ.n.s.i.d.z	k.ʌ.n.s.i.d.ɪ.d
k.ɑ.n.s.ʌ.n.t.ɹ.eɪ.t	k.ɑ.n.s.ʌ.n.t.ɹ.eɪ.t.ʌ.d	k.ɑ.n.s.ʌ.n.t.ɹ.eɪ.t.s	k.ɑ.n.s.ʌ.n.t.ɹ.eɪ.t.ʌ.d
k.ʌ.n.s.ɚ.n	k.ʌ.n.s.ɚ.n.d	k.ʌ.n.s.ɚ.n.z	k.ʌ.n.s.ɚ.n.d
k.ɑ.n.s.ɚ.t	k.ʌ.n.s.ɚ.t.ʌ.d	k.ɑ.n.s.ɚ.t.s	k.ʌ.n.s.ɚ.t.ʌ.d
ʃ.ɪ.t	ʃ.ɪ.t	ʃ.ɪ.t	ʃ.ɪ.t
ʃ.ɪ.v.ɚ	ʃ.ɪ.v.ɚ.d	ʃ.ɪ.v.ɚ.z	ʃ.ɪ.v.ɚ.d
ʃ.ɑ.k	ʃ.ɑ.k.t	ʃ.ɑ.k.s	ʃ.ɑ.k.t
k.ʌ.n.k.l.u.d	k.ʌ.n.k.l.u.d.ʌ.d	k.ʌ.n.k.l.u.d.z	k.ʌ.n.k.l.u.d.ʌ.d
ʃ.u	ʃ.ɑ.d	ʃ.u.z	ʃ.ɑ.d
k.ʌ.n.k.ɚ	k.ʌ.n.k.ɚ.d	k.ʌ.n.k.ɚ.z	k.ʌ.n.k.ɚ.d
ʃ.u.t	ʃ.ɑ.t	ʃ.u.t.s	ʃ.ɑ.t
k.ʌ.n.d.ɛ.m	k.ʌ.n.d.ɛ.m.d	k.ʌ.n.d.ɛ.m.z	k.ʌ.n.d.ɛ.m.d
k.ʌ.n.d.ɪ.ʃ.ʌ.n	k.ʌ.n.d.ɪ.ʃ.ʌ.n.d	k.ʌ.n.d.ɪ.ʃ.ʌ.n.z	k.ʌ.n.d.ɪ.ʃ.ʌ.n.d
ʃ.ɑ.p	ʃ.ɑ.p.t	ʃ.ɑ.p.s	ʃ.ɑ.p.t
k.ʌ.n.d.oʊ.n	k.ʌ.n.d.oʊ.n.d	k.ʌ.n.d.oʊ.n.z	k.ʌ.n.d.oʊ.n.d
k.ɑ.n.d.ʌ.k.t	k.ʌ.n.d.ʌ.k.t.ʌ.d	k.ʌ.n.d.ʌ.k.t.s	k.ʌ.n.d.ʌ.k.t.ʌ.d
ʃ.ɔ.ɹ	ʃ.ɔ.ɹ.d	ʃ.ɔ.ɹ.z	ʃ.ɔ.ɹ.d
ʃ.ɔ.ɹ.t	ʃ.ɔ.ɹ.t.ɪ.d	ʃ.ɔ.ɹ.t.s	ʃ.ɔ.ɹ.t.ɪ.d
ʃ.ɔ.ɹ.t.ʌ.n	ʃ.ɔ.ɹ.t.ʌ.n.d	ʃ.ɔ.ɹ.t.ʌ.n.z	ʃ.ɔ.ɹ.t.ʌ.n.d
k.ʌ.n.f.ɚ	k.ʌ.n.f.ɚ.d	k.ʌ.n.f.ɚ.z	k.ʌ.n.f.ɚ.d
k.ʌ.n.f.ɛ.s	k.ʌ.n.f.ɛ.s.t	k.ʌ.n.f.ɛ.s.ɪ.z	k.ʌ.n.f.ɛ.s.t
k.ʌ.n.f.aɪ.d	k.ʌ.n.f.aɪ.d.ɪ.d	k.ʌ.n.f.aɪ.d.z	k.ʌ.n.f.aɪ.d.ɪ.d
k.ʌ.n.f.aɪ.n	k.ʌ.n.f.aɪ.n.d	k.ɑ.n.f.aɪ.n.z	k.ʌ.n.f.aɪ.n.d
k.ʌ.n.f.ɚ.m	k.ʌ.n.f.ɚ.m.d	k.ʌ.n.f.ɚ.m.z	k.ʌ.n.f.ɚ.m.d
ʃ.oʊ.l.d.ɚ	ʃ.oʊ.l.d.ɚ.d	ʃ.oʊ.l.d.ɚ.z	ʃ.oʊ.l.d.ɚ.d
ʃ.aʊ.t	ʃ.aʊ.t.ʌ.d	ʃ.aʊ.t.s	ʃ.aʊ.t.ʌ.d
k.ɑ.n.f.l.ɪ.k.t	k.ʌ.n.f.l.ɪ.k.t.ɪ.d	k.ʌ.n.f.l.ɪ.k.t.s	k.ʌ.n.f.l.ɪ.k.t.ɪ.d
ʃ.ʌ.v	ʃ.ʌ.v.d	ʃ.ʌ.v.z	ʃ.ʌ.v.d
k.ʌ.n.f.ɔ.ɹ.m	k.ʌ.n.f.ɔ.ɹ.m.d	k.ʌ.n.f.ɔ.ɹ.m.z	k.ʌ.n.f.ɔ.ɹ.m.d
ʃ.oʊ	ʃ.oʊ.d	ʃ.oʊ.z	ʃ.oʊ.d
k.ɑ.n.f.aʊ.n.d	k.ʌ.n.f.aʊ.n.d.ɪ.d	k.ʌ.n.f.aʊ.n.d.z	k.ʌ.n.f.aʊ.n.d.ɪ.d
ʃ.aʊ.ɚ	ʃ.aʊ.ɚ.d	ʃ.aʊ.ɚ.z	ʃ.aʊ.ɚ.d
k.ʌ.n.f.ɹ.ʌ.n.t	k.ʌ.n.f.ɹ.ʌ.n.t.ʌ.d	k.ʌ.n.f.ɹ.ʌ.n.t.s	k.ʌ.n.f.ɹ.ʌ.n.t.ʌ.d
k.ʌ.n.f.j.u.z	k.ʌ.n.f.j.u.z.d	k.ʌ.n.f.j.u.z.ɪ.z	k.ʌ.n.f.j.u.z.d
ʃ.ɹ.ɛ.d	ʃ.ɹ.ɛ.d.ʌ.d	ʃ.ɹ.ɛ.d.z	ʃ.ɹ.ɛ.d.ʌ.d
ʃ.ɹ.i.k	ʃ.ɹ.i.k.t	ʃ.ɹ.i.k.s	ʃ.ɹ.i.k.t
ʃ.ɹ.ɪ.ŋ.k	ʃ.ɹ.æ.ŋ.k	ʃ.ɹ.ɪ.ŋ.k.s	ʃ.ɹ.æ.ŋ.k
ʃ.ɹ.aʊ.d	ʃ.ɹ.aʊ.d.ɪ.d	ʃ.ɹ.aʊ.d.z	ʃ.ɹ.aʊ.d.ɪ.d
ʃ.ɹ.ʌ.g	ʃ.ɹ.ʌ.g.d	ʃ.ɹ.ʌ.g.z	ʃ.ɹ.ʌ.g.d
ʃ.ʌ.k	ʃ.ʌ.k.t	ʃ.ʌ.k.s	ʃ.ʌ.k.t
ʃ.ʌ.d.ɚ	ʃ.ʌ.d.ɚ.d	ʃ.ʌ.d.ɚ.z	ʃ.ʌ.d.ɚ.d
ʃ.ʌ.f.ʌ.l	ʃ.ʌ.f.ʌ.l.d	ʃ.ʌ.f.ʌ.l.z	ʃ.ʌ.f.ʌ.l.d
ʃ.ʌ.n	ʃ.ʌ.n.d	ʃ.ʌ.n.z	ʃ.ʌ.n.d
k.ɑ.n.dʒ.ʌ.g.eɪ.t	k.ɑ.n.dʒ.ʌ.g.eɪ.t.ɪ.d	k.ɑ.n.dʒ.ʌ.g.eɪ.t.s	k.ɑ.n.dʒ.ʌ.g.eɪ.t.ɪ.d
ʃ.ʌ.n.t	ʃ.ʌ.n.t.ɪ.d	ʃ.ʌ.n.t.s	ʃ.ʌ.n.t.ɪ.d
ʃ.ʌ.t	ʃ.ʌ.t	ʃ.ʌ.t.s	ʃ.ʌ.t
ʃ.ʌ.t.ɚ	ʃ.ʌ.t.ɚ.d	ʃ.ʌ.t.ɚ.z	ʃ.ʌ.t.ɚ.d
k.ɑ.n.dʒ.ɚ	k.ɑ.n.dʒ.ɚ.d	k.ɑ.n.dʒ.ɚ.z	k.ɑ.n.dʒ.ɚ.d
k.ɑ.n.dʒ.ɚ	k.ɑ.n.dʒ.ɚ.d	k.ɑ.n.dʒ.ɚ.z	k.ɑ.n.dʒ.ɚ.d
ʃ.ʌ.t.ʌ.l	ʃ.ʌ.t.ʌ.l.d	ʃ.ʌ.t.ʌ.l.z	ʃ.ʌ.t.ʌ.l.d
ʃ.aɪ	ʃ.aɪ.d	ʃ.aɪ.z	ʃ.aɪ.d
k.ʌ.n.ɛ.k.t	k.ʌ.n.ɛ.k.t.ɪ.d	k.ʌ.n.ɛ.k.t.s	k.ʌ.n.ɛ.k.t.ɪ.d
k.ɑ.ŋ.k.ɚ	k.ɑ.ŋ.k.ɚ.d	k.ɑ.ŋ.k.ɚ.z	k.ɑ.ŋ.k.ɚ.d
